layer,matrix,frob_svmo_over_W,frob_lora_raw_over_W,frob_lora_scaled_over_W,kurt_base,kurt_svmo,kurt_lora_raw,kurt_lora_scaled,maxstd_base,maxstd_svmo,maxstd_lora_raw,maxstd_lora_scaled
11,gate_proj,0.00021271381410770118,0.02360217086970806,0.00021287225536070764,0.460207364683693,0.46028949292284155,0.4596764564693132,0.4602086349491209,4.230602656189468,4.230771627048238,4.230347155923847,4.23060693813812
11,up_proj,2.0255552954040468e-05,0.025044819340109825,2.0277411749702878e-05,0.39839633413338077,0.39839430198268166,0.3978978088825445,0.39839636117150923,4.18788835702673,4.187885079309576,4.187632056709255,4.187888730113004
11,down_proj,0.00017388675769325346,0.025020018219947815,0.00017396787006873637,0.6140112835419831,0.6139594923407107,0.6125835509127494,0.6140117170030907,5.087526356294466,5.08747515313003,5.086878009015414,5.087530810899277
12,q_proj,0.00013067755207885057,0.024411486461758614,0.0001306816266151145,0.663742307169767,0.6637636404996236,0.6622248963596936,0.6637416337001697,4.772903973665968,4.772955279245169,4.771270772755709,4.772903306457342
12,k_proj,0.0004878123290836811,0.02111842669546604,0.00048781203804537654,1.2075213724464482,1.207181931828452,1.203262534414144,1.2075003838435805,5.182845630385561,5.1824072604540685,5.180171141213144,5.182834559110118
12,v_proj,0.00017743222997523844,0.026523366570472717,0.00017743240459822118,0.5091467430154739,0.5091547346560266,0.5088076414378624,0.5091498054954852,4.345635631086977,4.345652950982494,4.346915416940686,4.345653497633044
12,o_proj,0.0005266509251669049,0.026056693866848946,0.000526650168467313,0.3302202839832858,0.33019323115707644,0.32975535367725717,0.3302224471931293,4.235620594577358,4.235587160194198,4.234650194819193,4.235617115398612
12,gate_proj,0.00019419027375988662,0.02434719167649746,0.00019420044554863125,0.8660934619043306,0.8660333949902911,0.8644243418661548,0.8660901115932091,4.357128288216818,4.356961819906561,4.356863717355756,4.357132281115654
12,up_proj,0.00019774719839915633,0.02395319752395153,0.00019778213754761964,0.6211372279637604,0.6211326185989566,0.6203104081994594,0.6211364010023882,4.30926099225834,4.309295983376144,4.308902795671016,4.309264287880869
12,down_proj,0.0002632258110679686,0.02390516735613346,0.0002632253454066813,2.4513407345606004,2.45107409294646,2.4459847022341847,2.451333952704504,5.826590868749016,5.826423325040465,5.826582665215169,5.8266068669122495
13,q_proj,0.0007002703496254981,0.024138662964105606,0.0007002985221333802,1.1311387473020846,1.1316204002695938,1.1297161219806264,1.1311388384488041,4.973315614904243,4.9736974366037625,4.972428599799037,4.973329629486931
13,k_proj,0.0014115560334175825,0.021099284291267395,0.0014115547528490424,1.307784929226958,1.309035024306905,1.3038805115334724,1.3077349292529141,5.2331757846172,5.234340341839186,5.230635836831203,5.23311637608429
13,v_proj,0.0012756303185597062,0.02494257129728794,0.0012756349751725793,0.8773047083902349,0.8771727019567754,0.8758456849119178,0.8772959223021415,4.971803817444886,4.971546705242348,4.969347611654903,4.971744093807625
13,o_proj,0.0007501406944356859,0.02480042725801468,0.000750145351048559,1.1246458042549343,1.1251628216153706,1.1230967052575276,1.1246450897171316,4.732447868218254,4.732793643872192,4.73191875765375,4.732469604784954
13,gate_proj,0.0006117703742347658,0.023396234959363937,0.000612315721809864,1.0911419890687608,1.0909731314983837,1.0893928366558459,1.091141214613668,4.402129134608667,4.401598078966636,4.401764159946081,4.402141605387505
13,up_proj,0.0002783643431030214,0.024703767150640488,0.000278380059171468,0.8243636008044721,0.8243609700279182,0.8230607235621452,0.8243621972618935,4.3116848857178915,4.311736352285297,4.311187802523027,4.3116878290787275
